rows,mode,workload,engine,block,run,elapsed_ms,cpu_ms,output_rows,validated,execute_roundtrip_ms,fetch_dataframe_ms,query_id,server_total_ms,server_compilation_ms,server_execution_ms,server_provisioning_queue_ms,server_overload_queue_ms,server_bytes_scanned
100000,warehouse,join_groupby,snowflake,4,20,172.41625,5.437,200,True,170.268416,2.147834,01c6f1d5-0001-fe0c-0001-9ade000afade,82.0,48.0,34.0,0.0,0.0,1211904.0
10000000,memory,clean_derive,pandas,4,16,26.794833,26.806,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,4,17,26.462375,26.474,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,4,18,26.697834,26.707,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,4,19,26.9805,26.987,10000000,True,,,,,,,,,
10000000,memory,clean_derive,pandas,4,20,29.469084,29.377,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,4,16,35.713875,113.527,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,4,17,35.512959,113.394,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,4,18,35.54325,113.543,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,4,19,35.849625,113.954,10000000,True,,,,,,,,,
10000000,memory,clean_derive,duckdb,4,20,35.352125,113.639,10000000,True,,,,,,,,,
1000000,parquet,groupby,pandas,4,16,10.562833,16.601,50,True,,,,,,,,,
1000000,parquet,groupby,pandas,4,17,9.986917,15.446,50,True,,,,,,,,,
1000000,parquet,groupby,pandas,4,18,10.160417,15.563,50,True,,,,,,,,,
1000000,parquet,groupby,pandas,4,19,9.933041,15.321,50,True,,,,,,,,,
1000000,parquet,groupby,pandas,4,20,9.862667,15.212,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,4,16,4.488,13.826,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,4,17,4.07725,11.732,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,4,18,4.145792,12.102,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,4,19,3.868542,11.302,50,True,,,,,,,,,
1000000,parquet,groupby,duckdb,4,20,3.886083,11.601,50,True,,,,,,,,,
10000000,parquet,clean_derive,duckdb,4,16,65.865416,229.387,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,duckdb,4,17,63.639167,222.739,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,duckdb,4,18,63.623625,221.045,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,duckdb,4,19,64.26175,225.159,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,duckdb,4,20,70.32775,236.357,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,4,16,72.602375,181.242,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,4,17,72.156625,178.624,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,4,18,72.890291,178.57,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,4,19,75.251875,195.079,10000000,True,,,,,,,,,
10000000,parquet,clean_derive,pandas,4,20,77.855958,188.079,10000000,True,,,,,,,,,
100000,warehouse,filter_project,snowflake,4,16,244.89975,15.797,19886,True,196.115208,48.784542,01c6f1d5-0001-fcf8-0001-9ade000aa586,140.0,32.0,108.0,0.0,0.0,973312.0
100000,warehouse,filter_project,snowflake,4,17,224.115916,5.712,19886,True,183.496625,40.619291,01c6f1d5-0001-fcf8-0001-9ade000aa58a,132.0,31.0,101.0,0.0,0.0,973312.0
100000,warehouse,filter_project,snowflake,4,18,264.527625,15.213,19886,True,199.290125,65.2375,01c6f1d5-0001-fe0c-0001-9ade000afae2,135.0,29.0,106.0,0.0,0.0,973312.0
100000,warehouse,filter_project,snowflake,4,19,244.262125,16.011,19886,True,180.470042,63.792083,01c6f1d5-0001-fe0c-0001-9ade000afae6,128.0,35.0,93.0,0.0,0.0,973312.0
100000,warehouse,filter_project,snowflake,4,20,266.024125,15.517,19886,True,225.422666,40.601459,01c6f1d5-0001-fe0c-0001-9ade000afaea,135.0,30.0,105.0,0.0,0.0,973312.0
1000000,warehouse,filter_project,snowflake,4,16,367.460917,24.492,198279,True,298.048417,69.4125,01c6f1d5-0001-fcf8-0001-9ade000aa592,243.0,33.0,210.0,0.0,0.0,7627264.0
1000000,warehouse,filter_project,snowflake,4,17,419.511084,30.113,198279,True,357.936209,61.574875,01c6f1d5-0001-fcf8-0001-9ade000aa596,239.0,35.0,204.0,0.0,0.0,7627264.0
1000000,warehouse,filter_project,snowflake,4,18,557.461125,38.698,198279,True,492.451042,65.010083,01c6f1d5-0001-fe0c-0001-9ade000afaf2,249.0,30.0,219.0,0.0,0.0,7627264.0
1000000,warehouse,filter_project,snowflake,4,19,412.538625,29.395,198279,True,339.852792,72.685833,01c6f1d5-0001-fcf8-0001-9ade000aa59a,266.0,48.0,218.0,0.0,0.0,7627264.0
1000000,warehouse,filter_project,snowflake,4,20,538.44125,32.504,198279,True,457.836167,80.605083,01c6f1d5-0001-fe0c-0001-9ade000afaf6,252.0,34.0,218.0,0.0,0.0,7627264.0
1000000,memory,filter_project,duckdb,4,16,1.54725,3.641,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,4,17,1.49475,3.665,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,4,18,1.459375,3.581,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,4,19,1.468833,3.776,198279,True,,,,,,,,,
1000000,memory,filter_project,duckdb,4,20,1.4465,3.544,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,4,16,1.926792,1.937,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,4,17,1.730875,1.737,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,4,18,1.933333,1.94,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,4,19,1.8195,1.827,198279,True,,,,,,,,,
1000000,memory,filter_project,pandas,4,20,1.736167,1.743,198279,True,,,,,,,,,
1000000,memory,join_groupby,pandas,4,16,26.2455,26.255,200,True,,,,,,,,,
1000000,memory,join_groupby,pandas,4,17,26.311834,26.319,200,True,,,,,,,,,
1000000,memory,join_groupby,pandas,4,18,25.376,25.372,200,True,,,,,,,,,
1000000,memory,join_groupby,pandas,4,19,25.33525,25.342,200,True,,,,,,,,,
1000000,memory,join_groupby,pandas,4,20,25.405041,25.411,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,4,16,6.248417,16.239,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,4,17,6.245,16.338,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,4,18,6.483791,17.518,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,4,19,6.615041,16.7,200,True,,,,,,,,,
1000000,memory,join_groupby,duckdb,4,20,6.59575,17.824,200,True,,,,,,,,,
100000,parquet,groupby,duckdb,4,16,1.481667,1.547,50,True,,,,,,,,,
100000,parquet,groupby,duckdb,4,17,1.364209,1.421,50,True,,,,,,,,,
100000,parquet,groupby,duckdb,4,18,1.333708,1.389,50,True,,,,,,,,,
100000,parquet,groupby,duckdb,4,19,1.343541,1.4,50,True,,,,,,,,,
100000,parquet,groupby,duckdb,4,20,1.526583,1.617,50,True,,,,,,,,,
100000,parquet,groupby,pandas,4,16,2.797875,3.209,50,True,,,,,,,,,
100000,parquet,groupby,pandas,4,17,2.614833,2.975,50,True,,,,,,,,,
100000,parquet,groupby,pandas,4,18,2.641625,3.046,50,True,,,,,,,,,
100000,parquet,groupby,pandas,4,19,2.757458,3.124,50,True,,,,,,,,,
100000,parquet,groupby,pandas,4,20,2.648208,2.988,50,True,,,,,,,,,
10000000,warehouse,clean_derive,snowflake,4,16,3318.965208,1114.378,10000000,True,693.854916,2625.110292,01c6f1d5-0001-fcf8-0001-9ade000aa5a2,624.0,31.0,593.0,0.0,0.0,226409984.0
10000000,warehouse,clean_derive,snowflake,4,17,3779.009583,1168.473,10000000,True,699.8345,3079.175083,01c6f1d5-0001-fcf8-0001-9ade000aa5a6,611.0,39.0,572.0,0.0,0.0,226409984.0
10000000,warehouse,clean_derive,snowflake,4,18,3810.695583,1190.147,10000000,True,694.685833,3116.00975,01c6f1d5-0001-fcf8-0001-9ade000aa5ae,625.0,44.0,581.0,0.0,0.0,226409984.0
10000000,warehouse,clean_derive,snowflake,4,19,3622.597083,1072.748,10000000,True,734.471042,2888.126041,01c6f1d5-0001-fe0c-0001-9ade000afafe,654.0,43.0,611.0,0.0,0.0,226409984.0
10000000,warehouse,clean_derive,snowflake,4,20,3817.0805,876.543,10000000,True,770.863334,3046.217166,01c6f1d5-0001-fcf8-0001-9ade000aa5b2,667.0,48.0,619.0,0.0,0.0,226409984.0
100000,parquet,filter_project,pandas,4,16,2.724042,3.497,19886,True,,,,,,,,,
100000,parquet,filter_project,pandas,4,17,2.406583,3.127,19886,True,,,,,,,,,
100000,parquet,filter_project,pandas,4,18,2.500167,3.213,19886,True,,,,,,,,,
100000,parquet,filter_project,pandas,4,19,2.461,3.209,19886,True,,,,,,,,,
100000,parquet,filter_project,pandas,4,20,2.65825,3.389,19886,True,,,,,,,,,
100000,parquet,filter_project,duckdb,4,16,2.67825,4.539,19886,True,,,,,,,,,
100000,parquet,filter_project,duckdb,4,17,2.210375,2.244,19886,True,,,,,,,,,
100000,parquet,filter_project,duckdb,4,18,2.130666,2.165,19886,True,,,,,,,,,
100000,parquet,filter_project,duckdb,4,19,2.001584,2.041,19886,True,,,,,,,,,
100000,parquet,filter_project,duckdb,4,20,2.079458,2.118,19886,True,,,,,,,,,
10000000,parquet,filter_project,pandas,4,16,58.53125,205.86,1980090,True,,,,,,,,,
10000000,parquet,filter_project,pandas,4,17,58.455542,205.1,1980090,True,,,,,,,,,
10000000,parquet,filter_project,pandas,4,18,58.310292,204.539,1980090,True,,,,,,,,,
10000000,parquet,filter_project,pandas,4,19,58.215917,203.31,1980090,True,,,,,,,,,
10000000,parquet,filter_project,pandas,4,20,59.383792,208.646,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,4,16,46.917375,171.272,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,4,17,46.675667,170.22,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,4,18,46.68025,170.104,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,4,19,47.00475,172.1,1980090,True,,,,,,,,,
10000000,parquet,filter_project,duckdb,4,20,46.6935,170.147,1980090,True,,,,,,,,,
10000000,parquet,groupby,pandas,4,16,83.190166,143.76,50,True,,,,,,,,,
10000000,parquet,groupby,pandas,4,17,81.372709,138.653,50,True,,,,,,,,,
10000000,parquet,groupby,pandas,4,18,81.5485,138.31,50,True,,,,,,,,,
10000000,parquet,groupby,pandas,4,19,85.391541,142.116,50,True,,,,,,,,,
10000000,parquet,groupby,pandas,4,20,82.559458,139.709,50,True,,,,,,,,,
10000000,parquet,groupby,duckdb,4,16,28.219541,106.936,50,True,,,,,,,,,
10000000,parquet,groupby,duckdb,4,17,28.382625,107.457,50,True,,,,,,,,,
10000000,parquet,groupby,duckdb,4,18,28.120333,106.542,50,True,,,,,,,,,
10000000,parquet,groupby,duckdb,4,19,29.440625,109.508,50,True,,,,,,,,,
10000000,parquet,groupby,duckdb,4,20,28.918459,109.044,50,True,,,,,,,,,
100000,memory,clean_derive,duckdb,4,16,1.889667,3.045,100000,True,,,,,,,,,
100000,memory,clean_derive,duckdb,4,17,1.862709,2.994,100000,True,,,,,,,,,
100000,memory,clean_derive,duckdb,4,18,1.750833,1.782,100000,True,,,,,,,,,
100000,memory,clean_derive,duckdb,4,19,1.835834,1.873,100000,True,,,,,,,,,
100000,memory,clean_derive,duckdb,4,20,1.788042,2.875,100000,True,,,,,,,,,
100000,memory,clean_derive,pandas,4,16,0.841375,0.842,100000,True,,,,,,,,,
100000,memory,clean_derive,pandas,4,17,0.637959,0.645,100000,True,,,,,,,,,
100000,memory,clean_derive,pandas,4,18,0.562667,0.57,100000,True,,,,,,,,,
100000,memory,clean_derive,pandas,4,19,0.751208,0.762,100000,True,,,,,,,,,
100000,memory,clean_derive,pandas,4,20,1.011584,1.021,100000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,4,16,9.12325,20.292,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,4,17,8.797417,20.055,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,4,18,9.221375,20.485,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,4,19,8.48075,19.339,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,pandas,4,20,9.163333,20.207,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,4,16,8.760083,25.313,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,4,17,8.831125,25.251,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,4,18,8.476,24.57,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,4,19,8.586084,24.713,1000000,True,,,,,,,,,
1000000,parquet,clean_derive,duckdb,4,20,8.207833,23.701,1000000,True,,,,,,,,,
10000000,memory,join_groupby,pandas,4,16,367.394041,366.527,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,4,17,346.110041,345.488,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,4,18,354.212375,353.47,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,4,19,353.863083,353.338,200,True,,,,,,,,,
10000000,memory,join_groupby,pandas,4,20,353.837166,353.274,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,4,16,39.420708,148.453,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,4,17,38.006583,142.334,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,4,18,37.460666,141.539,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,4,19,37.830208,142.054,200,True,,,,,,,,,
10000000,memory,join_groupby,duckdb,4,20,38.061792,143.355,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,4,16,8.158041,20.644,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,4,17,8.140958,22.077,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,4,18,8.311875,21.068,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,4,19,7.929792,21.705,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,4,20,8.007166,20.187,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,4,16,33.810333,42.581,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,4,17,33.649042,42.267,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,4,18,36.972083,46.056,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,4,19,35.339792,44.528,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,4,20,35.294667,43.884,200,True,,,,,,,,,
10000000,warehouse,filter_project,snowflake,4,16,1022.189041,213.644,1980090,True,344.140541,678.0485,01c6f1d6-0001-fe0c-0001-9ade000afb06,270.0,40.0,230.0,0.0,0.0,226409984.0
10000000,warehouse,filter_project,snowflake,4,17,985.907166,212.015,1980090,True,363.895708,622.011458,01c6f1d6-0001-fcf8-0001-9ade000aa5be,299.0,35.0,264.0,0.0,0.0,194374144.0
10000000,warehouse,filter_project,snowflake,4,18,961.663,199.848,1980090,True,334.404167,627.258833,01c6f1d6-0001-fcf8-0001-9ade000aa5ca,280.0,39.0,241.0,0.0,0.0,215731200.0
10000000,warehouse,filter_project,snowflake,4,19,1079.81625,210.151,1980090,True,345.396459,734.419791,01c6f1d6-0001-fe0c-0001-9ade000afb0a,284.0,29.0,255.0,0.0,0.0,226409984.0
10000000,warehouse,filter_project,snowflake,4,20,1023.875833,209.974,1980090,True,337.295625,686.580208,01c6f1d6-0001-fe0c-0001-9ade000afb0e,280.0,37.0,243.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,4,16,127.797458,3.319,50,True,126.549,1.248458,01c6f1d6-0001-fe0c-0001-9ade000afb1a,99.0,33.0,66.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,4,17,242.854791,3.246,50,True,241.685833,1.168958,01c6f1d6-0001-fcf8-0001-9ade000aa5d6,84.0,31.0,53.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,4,18,126.184917,12.632,50,True,97.247792,28.937125,01c6f1d6-0001-fe0c-0001-9ade000afb1e,77.0,30.0,47.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,4,19,165.848042,2.052,50,True,165.27725,0.570792,01c6f1d6-0001-fe0c-0001-9ade000afb22,85.0,33.0,52.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,4,20,103.242334,2.173,50,True,102.577042,0.665292,01c6f1d6-0001-fcf8-0001-9ade000aa5da,82.0,33.0,49.0,0.0,0.0,226409984.0
1000000,warehouse,groupby,snowflake,4,16,88.253167,2.95,50,True,87.438084,0.815083,01c6f1d6-0001-fe0c-0001-9ade000afb26,65.0,32.0,33.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,4,17,93.4315,2.886,50,True,92.429375,1.002125,01c6f1d6-0001-fcf8-0001-9ade000aa5e6,67.0,35.0,32.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,4,18,85.096791,3.014,50,True,84.090958,1.005833,01c6f1d6-0001-fe0c-0001-9ade000afb2a,62.0,32.0,30.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,4,19,143.464375,3.105,50,True,142.394833,1.069542,01c6f1d6-0001-fe0c-0001-9ade000afb2e,66.0,34.0,32.0,0.0,0.0,7627264.0
1000000,warehouse,groupby,snowflake,4,20,82.984375,2.097,50,True,82.32325,0.661125,01c6f1d6-0001-fe0c-0001-9ade000afb32,61.0,30.0,31.0,0.0,0.0,7627264.0
100000,memory,filter_project,pandas,4,16,0.439209,0.447,19886,True,,,,,,,,,
100000,memory,filter_project,pandas,4,17,0.468417,0.477,19886,True,,,,,,,,,
100000,memory,filter_project,pandas,4,18,0.379958,0.386,19886,True,,,,,,,,,
100000,memory,filter_project,pandas,4,19,0.364125,0.368,19886,True,,,,,,,,,
100000,memory,filter_project,pandas,4,20,0.350083,0.355,19886,True,,,,,,,,,
100000,memory,filter_project,duckdb,4,16,0.934375,0.95,19886,True,,,,,,,,,
100000,memory,filter_project,duckdb,4,17,0.945583,0.988,19886,True,,,,,,,,,
100000,memory,filter_project,duckdb,4,18,0.848667,0.892,19886,True,,,,,,,,,
100000,memory,filter_project,duckdb,4,19,1.055084,1.104,19886,True,,,,,,,,,
100000,memory,filter_project,duckdb,4,20,0.997167,1.034,19886,True,,,,,,,,,
10000000,memory,filter_project,duckdb,4,16,10.512291,31.345,1980090,True,,,,,,,,,
10000000,memory,filter_project,duckdb,4,17,10.354833,31.279,1980090,True,,,,,,,,,
10000000,memory,filter_project,duckdb,4,18,10.409792,31.679,1980090,True,,,,,,,,,
10000000,memory,filter_project,duckdb,4,19,10.539208,32.073,1980090,True,,,,,,,,,
10000000,memory,filter_project,duckdb,4,20,10.311125,31.104,1980090,True,,,,,,,,,
10000000,memory,filter_project,pandas,4,16,15.881583,15.892,1980090,True,,,,,,,,,
10000000,memory,filter_project,pandas,4,17,15.684458,15.694,1980090,True,,,,,,,,,
10000000,memory,filter_project,pandas,4,18,14.500583,14.51,1980090,True,,,,,,,,,
10000000,memory,filter_project,pandas,4,19,14.495208,14.505,1980090,True,,,,,,,,,
10000000,memory,filter_project,pandas,4,20,14.585875,14.598,1980090,True,,,,,,,,,
100000,warehouse,clean_derive,snowflake,4,16,350.484458,16.25,100000,True,296.596958,53.8875,01c6f1d6-0001-fe0c-0001-9ade000afb3e,202.0,29.0,173.0,0.0,0.0,973312.0
100000,warehouse,clean_derive,snowflake,4,17,328.772666,16.513,100000,True,272.134,56.638666,01c6f1d6-0001-fe0c-0001-9ade000afb42,193.0,31.0,162.0,0.0,0.0,973312.0
100000,warehouse,clean_derive,snowflake,4,18,419.288708,16.4,100000,True,326.322916,92.965792,01c6f1d6-0001-fe0c-0001-9ade000afb46,194.0,31.0,163.0,0.0,0.0,973312.0
100000,warehouse,clean_derive,snowflake,4,19,330.01075,17.085,100000,True,273.102,56.90875,01c6f1d6-0001-fcf8-0001-9ade000aa5ea,217.0,51.0,166.0,0.0,0.0,973312.0
100000,warehouse,clean_derive,snowflake,4,20,388.01925,17.278,100000,True,349.939292,38.079958,01c6f1d6-0001-fe0c-0001-9ade000afb4a,216.0,39.0,177.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,4,16,69.788834,2.059,50,True,69.229042,0.559792,01c6f1d6-0001-fcf8-0001-9ade000aa5f6,48.0,30.0,18.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,4,17,106.3815,2.939,50,True,105.382333,0.999167,01c6f1d6-0001-fcf8-0001-9ade000aa5fa,49.0,31.0,18.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,4,18,73.6045,1.905,50,True,73.111,0.4935,01c6f1d6-0001-fcf8-0001-9ade000aa5fe,49.0,32.0,17.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,4,19,74.862708,1.844,50,True,74.3705,0.492208,01c6f1d6-0001-fcf8-0001-9ade000aa602,54.0,37.0,17.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,4,20,70.694334,1.928,50,True,70.180625,0.513709,01c6f1d6-0001-fe0c-0001-9ade000afb4e,47.0,28.0,19.0,0.0,0.0,973312.0
1000000,memory,clean_derive,pandas,4,16,2.984542,2.994,1000000,True,,,,,,,,,
1000000,memory,clean_derive,pandas,4,17,2.856708,2.866,1000000,True,,,,,,,,,
1000000,memory,clean_derive,pandas,4,18,2.832084,2.839,1000000,True,,,,,,,,,
1000000,memory,clean_derive,pandas,4,19,2.833875,2.84,1000000,True,,,,,,,,,
1000000,memory,clean_derive,pandas,4,20,2.894167,2.89,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,4,16,4.972917,13.487,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,4,17,5.013791,13.298,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,4,18,5.266667,14.372,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,4,19,4.826875,12.243,1000000,True,,,,,,,,,
1000000,memory,clean_derive,duckdb,4,20,5.30925,13.17,1000000,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,5,21,7.682333,19.059,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,5,22,7.498583,18.679,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,5,23,7.496833,20.257,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,5,24,7.390083,18.632,200,True,,,,,,,,,
1000000,parquet,join_groupby,duckdb,5,25,7.364791,18.52,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,5,21,31.557,39.904,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,5,22,31.290166,39.127,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,5,23,30.560333,38.356,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,5,24,30.480959,38.199,200,True,,,,,,,,,
1000000,parquet,join_groupby,pandas,5,25,30.185375,38.234,200,True,,,,,,,,,
1000000,warehouse,join_groupby,snowflake,5,21,154.248833,5.896,200,True,151.897708,2.351125,01c6f1d6-0001-fe0c-0001-9ade000afb56,109.0,40.0,69.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,5,22,153.11725,4.197,200,True,151.304791,1.812459,01c6f1d6-0001-fe0c-0001-9ade000afb5a,114.0,46.0,68.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,5,23,153.164667,5.883,200,True,150.807083,2.357584,01c6f1d6-0001-fcf8-0001-9ade000aa60a,114.0,45.0,69.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,5,24,148.184625,2.543,200,True,147.379417,0.805208,01c6f1d6-0001-fcf8-0001-9ade000aa60e,106.0,39.0,67.0,0.0,0.0,7865856.0
1000000,warehouse,join_groupby,snowflake,5,25,649.890417,5.932,200,True,647.436667,2.45375,01c6f1d6-0001-fe0c-0001-9ade000afb5e,127.0,58.0,69.0,0.0,0.0,7865856.0
10000000,warehouse,groupby,snowflake,5,21,137.221167,12.317,50,True,105.574417,31.64675,01c6f1d6-0001-fe0c-0001-9ade000afb6a,81.0,32.0,49.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,5,22,188.688042,6.394,50,True,186.04625,2.641792,01c6f1d6-0001-fe0c-0001-9ade000afb6e,84.0,38.0,46.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,5,23,105.20525,3.194,50,True,104.150292,1.054958,01c6f1d6-0001-fe0c-0001-9ade000afb72,78.0,29.0,49.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,5,24,110.5235,2.591,50,True,109.82325,0.70025,01c6f1d6-0001-fcf8-0001-9ade000aa612,84.0,32.0,52.0,0.0,0.0,226409984.0
10000000,warehouse,groupby,snowflake,5,25,109.704375,2.342,50,True,108.94575,0.758625,01c6f1d6-0001-fe0c-0001-9ade000afb76,82.0,32.0,50.0,0.0,0.0,226409984.0
1000000,memory,groupby,pandas,5,21,7.364083,7.373,50,True,,,,,,,,,
1000000,memory,groupby,pandas,5,22,7.076292,7.082,50,True,,,,,,,,,
1000000,memory,groupby,pandas,5,23,7.088292,7.096,50,True,,,,,,,,,
1000000,memory,groupby,pandas,5,24,7.206875,7.212,50,True,,,,,,,,,
1000000,memory,groupby,pandas,5,25,6.976542,6.984,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,5,21,2.499916,6.996,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,5,22,2.314459,6.604,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,5,23,2.154125,6.256,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,5,24,2.144584,6.355,50,True,,,,,,,,,
1000000,memory,groupby,duckdb,5,25,2.05625,6.6,50,True,,,,,,,,,
100000,warehouse,groupby,snowflake,5,21,76.9505,2.862,50,True,76.09575,0.85475,01c6f1d6-0001-fcf8-0001-9ade000aa616,51.0,33.0,18.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,5,22,174.207042,5.892,50,True,171.617292,2.58975,01c6f1d6-0001-fcf8-0001-9ade000aa61a,49.0,32.0,17.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,5,23,85.401792,3.013,50,True,84.501042,0.90075,01c6f1d6-0001-fe0c-0001-9ade000afb82,55.0,37.0,18.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,5,24,73.641083,2.698,50,True,72.798083,0.843,01c6f1d6-0001-fcf8-0001-9ade000aa61e,47.0,29.0,18.0,0.0,0.0,973312.0
100000,warehouse,groupby,snowflake,5,25,176.601916,2.517,50,True,176.047083,0.554833,01c6f1d6-0001-fe0c-0001-9ade000afb86,50.0,34.0,16.0,0.0,0.0,973312.0
100000,memory,groupby,pandas,5,21,1.790792,1.8,50,True,,,,,,,,,
100000,memory,groupby,pandas,5,22,1.630083,1.636,50,True,,,,,,,,,
100000,memory,groupby,pandas,5,23,1.599541,1.605,50,True,,,,,,,,,
100000,memory,groupby,pandas,5,24,1.524375,1.531,50,True,,,,,,,,,
100000,memory,groupby,pandas,5,25,1.49625,1.501,50,True,,,,,,,,,
100000,memory,groupby,duckdb,5,21,1.052083,1.282,50,True,,,,,,,,,
100000,memory,groupby,duckdb,5,22,1.057,1.596,50,True,,,,,,,,,
100000,memory,groupby,duckdb,5,23,1.033541,1.802,50,True,,,,,,,,,
100000,memory,groupby,duckdb,5,24,1.0515,1.259,50,True,,,,,,,,,
