query_id,client_execute_roundtrip_ms,output_rows,validation,server_total_ms,server_compilation_ms,server_execution_ms,server_provisioning_queue_ms,server_overload_queue_ms,server_bytes_scanned,elapsed_ms,path,rows,workload,block,run,metric_scope,cpu_ms,input_ms,output_bytes,output_batches,checksum,type,block_peak_rss_bytes
,,19886,row-count; full checksum in block warmup,,,,,,,2.611834,duckdb,100000,filter_project,1,3,local_parquet_to_batches,2.663,,477264.0,1.0,,measurement,139149312.0
,,19886,row-count; full checksum in block warmup,,,,,,,2.524625,duckdb,100000,filter_project,1,4,local_parquet_to_batches,2.545,,477264.0,1.0,,measurement,139149312.0
,,19886,row-count; full checksum in block warmup,,,,,,,2.673375,duckdb,100000,filter_project,1,5,local_parquet_to_batches,2.738,,477264.0,1.0,,measurement,139149312.0
,,197996556,row-count; full checksum in block warmup,,,,,,,15452.894292,duckdb,1000000000,filter_project,1,1,local_parquet_to_batches,24061.923,,4751917344.0,792.0,,measurement,1432797184.0
,,197996556,row-count; full checksum in block warmup,,,,,,,15471.629375,duckdb,1000000000,filter_project,1,2,local_parquet_to_batches,23977.336,,4751917344.0,792.0,,measurement,1432928256.0
,,197996556,row-count; full checksum in block warmup,,,,,,,15397.276125,duckdb,1000000000,filter_project,1,3,local_parquet_to_batches,23792.939,,4751917344.0,792.0,,measurement,1433550848.0
,,197996556,row-count; full checksum in block warmup,,,,,,,15667.945375,duckdb,1000000000,filter_project,1,4,local_parquet_to_batches,24144.156,,4751917344.0,792.0,,measurement,1435533312.0
,,197996556,row-count; full checksum in block warmup,,,,,,,15656.639458,duckdb,1000000000,filter_project,1,5,local_parquet_to_batches,24305.964,,4751917344.0,792.0,,measurement,1436860416.0
01c6f2fc-0001-fe0c-0001-9ade000bf2d2,93.828042,50,row-count; full checksum query before block,69.0,46.0,23.0,0.0,0.0,973312.0,69.0,snowflake_large,100000,groupby,2,6,platform_query,,,,,,,
01c6f2fc-0001-fe0c-0001-9ade000bf2d6,84.807417,50,row-count; full checksum query before block,61.0,43.0,18.0,0.0,0.0,973312.0,61.0,snowflake_large,100000,groupby,2,7,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac5e,80.718916,50,row-count; full checksum query before block,56.0,36.0,20.0,0.0,0.0,973312.0,56.0,snowflake_large,100000,groupby,2,8,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac62,141.85275,50,row-count; full checksum query before block,53.0,34.0,19.0,0.0,0.0,973312.0,53.0,snowflake_large,100000,groupby,2,9,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac66,81.273708,50,row-count; full checksum query before block,54.0,36.0,18.0,0.0,0.0,973312.0,54.0,snowflake_large,100000,groupby,2,10,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac72,493.588375,1980090,row-count; full checksum query before block,380.0,62.0,318.0,0.0,0.0,151591936.0,380.0,snowflake_large,10000000,filter_project,2,6,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac76,452.219333,1980090,row-count; full checksum query before block,357.0,84.0,273.0,0.0,0.0,151591936.0,357.0,snowflake_large,10000000,filter_project,2,7,platform_query,,,,,,,
01c6f2fc-0001-fe0c-0001-9ade000bf2de,418.8045,1980090,row-count; full checksum query before block,275.0,45.0,230.0,0.0,0.0,151591936.0,275.0,snowflake_large,10000000,filter_project,2,8,platform_query,,,,,,,
01c6f2fc-0001-fe0c-0001-9ade000bf2e2,325.888916,1980090,row-count; full checksum query before block,258.0,48.0,210.0,0.0,0.0,151591936.0,258.0,snowflake_large,10000000,filter_project,2,9,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac7a,423.959458,1980090,row-count; full checksum query before block,334.0,73.0,261.0,0.0,0.0,151591936.0,334.0,snowflake_large,10000000,filter_project,2,10,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac82,244.816167,19886,row-count; full checksum query before block,174.0,62.0,112.0,0.0,0.0,973312.0,174.0,snowflake_large,100000,filter_project,2,6,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac86,244.583667,19886,row-count; full checksum query before block,163.0,56.0,107.0,0.0,0.0,973312.0,163.0,snowflake_large,100000,filter_project,2,7,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac8a,270.429916,19886,row-count; full checksum query before block,207.0,86.0,121.0,0.0,0.0,973312.0,207.0,snowflake_large,100000,filter_project,2,8,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac8e,259.827166,19886,row-count; full checksum query before block,184.0,77.0,107.0,0.0,0.0,973312.0,184.0,snowflake_large,100000,filter_project,2,9,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac92,241.589834,19886,row-count; full checksum query before block,170.0,65.0,105.0,0.0,0.0,973312.0,170.0,snowflake_large,100000,filter_project,2,10,platform_query,,,,,,,
01c6f2fc-0001-fe0c-0001-9ade000bf2fa,170.197875,200,row-count; full checksum query before block,135.0,57.0,78.0,0.0,0.0,146853376.0,135.0,snowflake_large,10000000,join_groupby,2,6,platform_query,,,,,,,
01c6f2fc-0001-fe0c-0001-9ade000bf2fe,184.796042,200,row-count; full checksum query before block,138.0,51.0,87.0,0.0,0.0,151830528.0,138.0,snowflake_large,10000000,join_groupby,2,7,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac96,219.814083,200,row-count; full checksum query before block,177.0,98.0,79.0,0.0,0.0,151830528.0,177.0,snowflake_large,10000000,join_groupby,2,8,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac9a,286.730041,200,row-count; full checksum query before block,154.0,67.0,87.0,0.0,0.0,151830528.0,154.0,snowflake_large,10000000,join_groupby,2,9,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bac9e,206.050167,200,row-count; full checksum query before block,158.0,70.0,88.0,0.0,0.0,146853376.0,158.0,snowflake_large,10000000,join_groupby,2,10,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000baca2,170.027916,200,row-count; full checksum query before block,126.0,71.0,55.0,0.0,0.0,1211904.0,126.0,snowflake_large,100000,join_groupby,2,6,platform_query,,,,,,,
01c6f2fc-0001-fe0c-0001-9ade000bf30e,215.248958,200,row-count; full checksum query before block,100.0,50.0,50.0,0.0,0.0,1211904.0,100.0,snowflake_large,100000,join_groupby,2,7,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000baca6,161.838334,200,row-count; full checksum query before block,124.0,68.0,56.0,0.0,0.0,1211904.0,124.0,snowflake_large,100000,join_groupby,2,8,platform_query,,,,,,,
01c6f2fc-0001-fe0c-0001-9ade000bf312,184.106958,200,row-count; full checksum query before block,103.0,50.0,53.0,0.0,0.0,1211904.0,103.0,snowflake_large,100000,join_groupby,2,9,platform_query,,,,,,,
01c6f2fc-0001-fcf8-0001-9ade000bacaa,190.333208,200,row-count; full checksum query before block,151.0,82.0,69.0,0.0,0.0,1211904.0,151.0,snowflake_large,100000,join_groupby,2,10,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacb6,5355.579291,1000000000,row-count; full checksum query before block,5209.0,52.0,5157.0,0.0,0.0,7635108352.0,5209.0,snowflake_large,1000000000,clean_derive,2,6,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf31a,5521.806791,1000000000,row-count; full checksum query before block,5292.0,52.0,5240.0,0.0,0.0,7635108352.0,5292.0,snowflake_large,1000000000,clean_derive,2,7,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacba,5351.86175,1000000000,row-count; full checksum query before block,5204.0,47.0,5157.0,0.0,0.0,7635108352.0,5204.0,snowflake_large,1000000000,clean_derive,2,8,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacbe,5348.561417,1000000000,row-count; full checksum query before block,5212.0,46.0,5166.0,0.0,0.0,7635108352.0,5212.0,snowflake_large,1000000000,clean_derive,2,9,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacc2,5417.069292,1000000000,row-count; full checksum query before block,5260.0,49.0,5211.0,0.0,0.0,7635108352.0,5260.0,snowflake_large,1000000000,clean_derive,2,10,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacd2,326.740917,198279,row-count; full checksum query before block,263.0,41.0,222.0,0.0,0.0,7627264.0,263.0,snowflake_large,1000000,filter_project,2,6,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacd6,360.539625,198279,row-count; full checksum query before block,278.0,37.0,241.0,0.0,0.0,7627264.0,278.0,snowflake_large,1000000,filter_project,2,7,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf322,353.682125,198279,row-count; full checksum query before block,290.0,40.0,250.0,0.0,0.0,7627264.0,290.0,snowflake_large,1000000,filter_project,2,8,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf326,314.108458,198279,row-count; full checksum query before block,257.0,39.0,218.0,0.0,0.0,7627264.0,257.0,snowflake_large,1000000,filter_project,2,9,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf32a,372.019417,198279,row-count; full checksum query before block,257.0,46.0,211.0,0.0,0.0,7627264.0,257.0,snowflake_large,1000000,filter_project,2,10,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacda,1566.308208,100000000,row-count; full checksum query before block,1402.0,43.0,1359.0,0.0,0.0,3116867584.0,1402.0,snowflake_large,100000000,clean_derive,2,6,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacde,1584.979959,100000000,row-count; full checksum query before block,1450.0,40.0,1410.0,0.0,0.0,3116867584.0,1450.0,snowflake_large,100000000,clean_derive,2,7,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bace2,1525.080375,100000000,row-count; full checksum query before block,1361.0,43.0,1318.0,0.0,0.0,3116867584.0,1361.0,snowflake_large,100000000,clean_derive,2,8,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bace6,1427.893584,100000000,row-count; full checksum query before block,1341.0,38.0,1303.0,0.0,0.0,3116867584.0,1341.0,snowflake_large,100000000,clean_derive,2,9,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf33a,1468.979459,100000000,row-count; full checksum query before block,1372.0,42.0,1330.0,0.0,0.0,3116867584.0,1372.0,snowflake_large,100000000,clean_derive,2,10,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacee,112.305875,50,row-count; full checksum query before block,84.0,43.0,41.0,0.0,0.0,151591936.0,84.0,snowflake_large,10000000,groupby,2,6,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf346,129.400792,50,row-count; full checksum query before block,82.0,40.0,42.0,0.0,0.0,151591936.0,82.0,snowflake_large,10000000,groupby,2,7,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf34a,106.211292,50,row-count; full checksum query before block,78.0,35.0,43.0,0.0,0.0,151591936.0,78.0,snowflake_large,10000000,groupby,2,8,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf34e,113.675541,50,row-count; full checksum query before block,91.0,45.0,46.0,0.0,0.0,151591936.0,91.0,snowflake_large,10000000,groupby,2,9,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf352,108.19125,50,row-count; full checksum query before block,86.0,42.0,44.0,0.0,0.0,151591936.0,86.0,snowflake_large,10000000,groupby,2,10,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf35e,101.5375,50,row-count; full checksum query before block,72.0,39.0,33.0,0.0,0.0,7627264.0,72.0,snowflake_large,1000000,groupby,2,6,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacf6,117.314875,50,row-count; full checksum query before block,78.0,44.0,34.0,0.0,0.0,7627264.0,78.0,snowflake_large,1000000,groupby,2,7,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacfa,102.30625,50,row-count; full checksum query before block,63.0,32.0,31.0,0.0,0.0,7627264.0,63.0,snowflake_large,1000000,groupby,2,8,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf362,107.9115,50,row-count; full checksum query before block,78.0,45.0,33.0,0.0,0.0,7627264.0,78.0,snowflake_large,1000000,groupby,2,9,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bacfe,193.303792,50,row-count; full checksum query before block,75.0,43.0,32.0,0.0,0.0,7627264.0,75.0,snowflake_large,1000000,groupby,2,10,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bad0e,499.388917,1000000,row-count; full checksum query before block,439.0,33.0,406.0,0.0,0.0,7627264.0,439.0,snowflake_large,1000000,clean_derive,2,6,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bad12,527.396125,1000000,row-count; full checksum query before block,468.0,43.0,425.0,0.0,0.0,7627264.0,468.0,snowflake_large,1000000,clean_derive,2,7,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bad16,592.462584,1000000,row-count; full checksum query before block,445.0,38.0,407.0,0.0,0.0,7627264.0,445.0,snowflake_large,1000000,clean_derive,2,8,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf366,514.171833,1000000,row-count; full checksum query before block,445.0,41.0,404.0,0.0,0.0,7627264.0,445.0,snowflake_large,1000000,clean_derive,2,9,platform_query,,,,,,,
01c6f2fd-0001-fcf8-0001-9ade000bad1a,508.403542,1000000,row-count; full checksum query before block,439.0,38.0,401.0,0.0,0.0,7627264.0,439.0,snowflake_large,1000000,clean_derive,2,10,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf376,965.5925,200,row-count; full checksum query before block,925.0,59.0,866.0,0.0,0.0,7635346944.0,925.0,snowflake_large,1000000000,join_groupby,2,6,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf37a,973.933,200,row-count; full checksum query before block,907.0,51.0,856.0,0.0,0.0,7635346944.0,907.0,snowflake_large,1000000000,join_groupby,2,7,platform_query,,,,,,,
01c6f2fd-0001-fe0c-0001-9ade000bf37e,971.067375,200,row-count; full checksum query before block,922.0,63.0,859.0,0.0,0.0,7635346944.0,922.0,snowflake_large,1000000000,join_groupby,2,8,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad1e,1075.625292,200,row-count; full checksum query before block,1014.0,106.0,908.0,0.0,0.0,7635346944.0,1014.0,snowflake_large,1000000000,join_groupby,2,9,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf382,1131.098875,200,row-count; full checksum query before block,1092.0,57.0,1035.0,0.0,0.0,7635346944.0,1092.0,snowflake_large,1000000000,join_groupby,2,10,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf38a,610.884,19798586,row-count; full checksum query before block,492.0,39.0,453.0,0.0,0.0,2915016192.0,492.0,snowflake_large,100000000,filter_project,2,6,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf38e,543.683792,19798586,row-count; full checksum query before block,466.0,36.0,430.0,0.0,0.0,2923446814.0,466.0,snowflake_large,100000000,filter_project,2,7,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad2a,613.780666,19798586,row-count; full checksum query before block,503.0,40.0,463.0,0.0,0.0,2955162112.0,503.0,snowflake_large,100000000,filter_project,2,8,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad2e,610.35,19798586,row-count; full checksum query before block,470.0,41.0,429.0,0.0,0.0,3056002560.0,470.0,snowflake_large,100000000,filter_project,2,9,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf392,530.805709,19798586,row-count; full checksum query before block,455.0,52.0,403.0,0.0,0.0,2998642176.0,455.0,snowflake_large,100000000,filter_project,2,10,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad36,937.961792,10000000,row-count; full checksum query before block,475.0,38.0,437.0,0.0,0.0,151591936.0,475.0,snowflake_large,10000000,clean_derive,2,6,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf39e,605.991417,10000000,row-count; full checksum query before block,453.0,45.0,408.0,0.0,0.0,151591936.0,453.0,snowflake_large,10000000,clean_derive,2,7,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3a2,610.783583,10000000,row-count; full checksum query before block,492.0,45.0,447.0,0.0,0.0,151591936.0,492.0,snowflake_large,10000000,clean_derive,2,8,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3a6,615.339083,10000000,row-count; full checksum query before block,480.0,43.0,437.0,0.0,0.0,151591936.0,480.0,snowflake_large,10000000,clean_derive,2,9,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad3a,563.541667,10000000,row-count; full checksum query before block,473.0,66.0,407.0,0.0,0.0,151591936.0,473.0,snowflake_large,10000000,clean_derive,2,10,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3b2,307.641041,200,row-count; full checksum query before block,261.0,57.0,204.0,0.0,0.0,3049862656.0,261.0,snowflake_large,100000000,join_groupby,2,6,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3b6,411.131375,200,row-count; full checksum query before block,269.0,54.0,215.0,0.0,0.0,3083485696.0,269.0,snowflake_large,100000000,join_groupby,2,7,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad42,513.399416,200,row-count; full checksum query before block,320.0,72.0,248.0,0.0,0.0,3036233216.0,320.0,snowflake_large,100000000,join_groupby,2,8,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad46,349.021917,200,row-count; full checksum query before block,301.0,87.0,214.0,0.0,0.0,3083482624.0,301.0,snowflake_large,100000000,join_groupby,2,9,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3ba,311.730875,200,row-count; full checksum query before block,264.0,61.0,203.0,0.0,0.0,3039034880.0,264.0,snowflake_large,100000000,join_groupby,2,10,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad52,928.430292,200,row-count; full checksum query before block,198.0,94.0,104.0,0.0,0.0,7865856.0,198.0,snowflake_large,1000000,join_groupby,2,6,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad5a,239.218459,200,row-count; full checksum query before block,154.0,57.0,97.0,0.0,0.0,7865856.0,154.0,snowflake_large,1000000,join_groupby,2,7,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3c2,183.849,200,row-count; full checksum query before block,141.0,50.0,91.0,0.0,0.0,7865856.0,141.0,snowflake_large,1000000,join_groupby,2,8,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3c6,223.335542,200,row-count; full checksum query before block,181.0,91.0,90.0,0.0,0.0,7865856.0,181.0,snowflake_large,1000000,join_groupby,2,9,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad5e,207.176,200,row-count; full checksum query before block,160.0,68.0,92.0,0.0,0.0,7865856.0,160.0,snowflake_large,1000000,join_groupby,2,10,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3ce,449.627875,50,row-count; full checksum query before block,419.0,42.0,377.0,0.0,0.0,7635108352.0,419.0,snowflake_large,1000000000,groupby,2,6,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3d2,455.076792,50,row-count; full checksum query before block,415.0,38.0,377.0,0.0,0.0,7635108352.0,415.0,snowflake_large,1000000000,groupby,2,7,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad6a,511.988334,50,row-count; full checksum query before block,468.0,67.0,401.0,0.0,0.0,7635108352.0,468.0,snowflake_large,1000000000,groupby,2,8,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3d6,457.735458,50,row-count; full checksum query before block,427.0,53.0,374.0,0.0,0.0,7635108352.0,427.0,snowflake_large,1000000000,groupby,2,9,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3da,485.62925,50,row-count; full checksum query before block,439.0,40.0,399.0,0.0,0.0,7635108352.0,439.0,snowflake_large,1000000000,groupby,2,10,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3e2,1375.521584,197996556,row-count; full checksum query before block,1260.0,50.0,1210.0,0.0,0.0,7635108352.0,1260.0,snowflake_large,1000000000,filter_project,2,6,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad76,1802.998,197996556,row-count; full checksum query before block,1436.0,53.0,1383.0,0.0,0.0,7635108352.0,1436.0,snowflake_large,1000000000,filter_project,2,7,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad7a,1465.200583,197996556,row-count; full checksum query before block,1343.0,51.0,1292.0,0.0,0.0,7635108352.0,1343.0,snowflake_large,1000000000,filter_project,2,8,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad7e,1403.8395,197996556,row-count; full checksum query before block,1231.0,42.0,1189.0,0.0,0.0,7635108352.0,1231.0,snowflake_large,1000000000,filter_project,2,9,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3e6,1644.427833,197996556,row-count; full checksum query before block,1365.0,85.0,1280.0,0.0,0.0,7635108352.0,1365.0,snowflake_large,1000000000,filter_project,2,10,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad82,206.507041,50,row-count; full checksum query before block,137.0,40.0,97.0,0.0,0.0,3116867584.0,137.0,snowflake_large,100000000,groupby,2,6,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad86,185.174167,50,row-count; full checksum query before block,156.0,44.0,112.0,0.0,0.0,3116867584.0,156.0,snowflake_large,100000000,groupby,2,7,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3f6,313.801458,50,row-count; full checksum query before block,267.0,76.0,191.0,0.0,0.0,3116867584.0,267.0,snowflake_large,100000000,groupby,2,8,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad8a,933.703792,50,row-count; full checksum query before block,749.0,54.0,695.0,0.0,0.0,3116867584.0,749.0,snowflake_large,100000000,groupby,2,9,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf3fa,307.557792,50,row-count; full checksum query before block,199.0,75.0,124.0,0.0,0.0,3116867584.0,199.0,snowflake_large,100000000,groupby,2,10,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf406,337.061167,100000,row-count; full checksum query before block,258.0,56.0,202.0,0.0,0.0,973312.0,258.0,snowflake_large,100000,clean_derive,2,6,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad92,491.631334,100000,row-count; full checksum query before block,362.0,143.0,219.0,0.0,0.0,973312.0,362.0,snowflake_large,100000,clean_derive,2,7,platform_query,,,,,,,
01c6f2fe-0001-fe0c-0001-9ade000bf40a,274.490542,100000,row-count; full checksum query before block,215.0,37.0,178.0,0.0,0.0,973312.0,215.0,snowflake_large,100000,clean_derive,2,8,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad96,583.358792,100000,row-count; full checksum query before block,448.0,250.0,198.0,0.0,0.0,973312.0,448.0,snowflake_large,100000,clean_derive,2,9,platform_query,,,,,,,
01c6f2fe-0001-fcf8-0001-9ade000bad9a,686.873334,100000,row-count; full checksum query before block,489.0,273.0,216.0,0.0,0.0,973312.0,489.0,snowflake_large,100000,clean_derive,2,10,platform_query,,,,,,,
,,10000000,row-count; full checksum in block warmup,,,,,,,88.628792,pandas,10000000,clean_derive,2,6,local_parquet_to_batches,216.136,31.007372999999998,160000000.0,100.0,,measurement,591577088.0
,,10000000,row-count; full checksum in block warmup,,,,,,,92.631917,pandas,10000000,clean_derive,2,7,local_parquet_to_batches,217.961,32.556207000000015,160000000.0,100.0,,measurement,608108544.0
,,10000000,row-count; full checksum in block warmup,,,,,,,88.049875,pandas,10000000,clean_derive,2,8,local_parquet_to_batches,214.034,31.216498999999995,160000000.0,100.0,,measurement,610123776.0
,,10000000,row-count; full checksum in block warmup,,,,,,,88.730958,pandas,10000000,clean_derive,2,9,local_parquet_to_batches,214.465,32.01816999999998,160000000.0,100.0,,measurement,611975168.0
,,10000000,row-count; full checksum in block warmup,,,,,,,86.939209,pandas,10000000,clean_derive,2,10,local_parquet_to_batches,213.342,30.462293,160000000.0,100.0,,measurement,614629376.0
,,50,row-count; full checksum in block warmup,,,,,,,3.056833,pandas,100000,groupby,2,6,local_parquet_to_batches,3.42,1.0810000000000002,1600.0,1.0,,measurement,139264000.0
,,50,row-count; full checksum in block warmup,,,,,,,2.844125,pandas,100000,groupby,2,7,local_parquet_to_batches,3.181,1.005124,1600.0,1.0,,measurement,139575296.0
,,50,row-count; full checksum in block warmup,,,,,,,2.62725,pandas,100000,groupby,2,8,local_parquet_to_batches,2.958,0.958667,1600.0,1.0,,measurement,139673600.0
,,50,row-count; full checksum in block warmup,,,,,,,2.550083,pandas,100000,groupby,2,9,local_parquet_to_batches,2.882,0.92775,1600.0,1.0,,measurement,139673600.0
,,50,row-count; full checksum in block warmup,,,,,,,2.606625,pandas,100000,groupby,2,10,local_parquet_to_batches,2.934,0.917875,1600.0,1.0,,measurement,139673600.0
,,200,row-count; full checksum in block warmup,,,,,,,7.67675,pandas,100000,join_groupby,2,6,local_parquet_to_batches,8.488,2.185334,6400.0,1.0,,measurement,152928256.0
,,200,row-count; full checksum in block warmup,,,,,,,7.210375,pandas,100000,join_groupby,2,7,local_parquet_to_batches,7.96,1.977916,6400.0,1.0,,measurement,152944640.0
,,200,row-count; full checksum in block warmup,,,,,,,7.170333,pandas,100000,join_groupby,2,8,local_parquet_to_batches,7.903,1.91075,6400.0,1.0,,measurement,152944640.0
,,200,row-count; full checksum in block warmup,,,,,,,6.911792,pandas,100000,join_groupby,2,9,local_parquet_to_batches,7.627,1.844291,6400.0,1.0,,measurement,152944640.0
,,200,row-count; full checksum in block warmup,,,,,,,6.966875,pandas,100000,join_groupby,2,10,local_parquet_to_batches,7.686,1.8634579999999998,6400.0,1.0,,measurement,152961024.0
,,19798586,row-count; full checksum in block warmup,,,,,,,688.808541,pandas,100000000,filter_project,2,6,local_parquet_to_batches,2385.845,296.61330399999963,475166064.0,1000.0,,measurement,1892073472.0
,,19798586,row-count; full checksum in block warmup,,,,,,,688.216083,pandas,100000000,filter_project,2,7,local_parquet_to_batches,2397.189,293.33173799999963,475166064.0,1000.0,,measurement,2541731840.0
,,19798586,row-count; full checksum in block warmup,,,,,,,683.865416,pandas,100000000,filter_project,2,8,local_parquet_to_batches,2363.034,294.0321260000004,475166064.0,1000.0,,measurement,2563768320.0
,,19798586,row-count; full checksum in block warmup,,,,,,,688.059416,pandas,100000000,filter_project,2,9,local_parquet_to_batches,2380.853,294.33578499999965,475166064.0,1000.0,,measurement,2599010304.0
,,19798586,row-count; full checksum in block warmup,,,,,,,685.235667,pandas,100000000,filter_project,2,10,local_parquet_to_batches,2365.996,296.3800800000005,475166064.0,1000.0,,measurement,2600681472.0
,,19886,row-count; full checksum in block warmup,,,,,,,2.389583,pandas,100000,filter_project,2,6,local_parquet_to_batches,3.105,1.807667,477264.0,1.0,,measurement,138690560.0
,,19886,row-count; full checksum in block warmup,,,,,,,2.24675,pandas,100000,filter_project,2,7,local_parquet_to_batches,2.951,1.734084,477264.0,1.0,,measurement,138821632.0
,,19886,row-count; full checksum in block warmup,,,,,,,2.3755,pandas,100000,filter_project,2,8,local_parquet_to_batches,3.057,1.779417,477264.0,1.0,,measurement,138821632.0
